id_cliente,nome_cliente,sobrenome_cliente,nome_completo_cliente,email_cliente,telefone_cliente,ramal_cliente,genero_cliente,data_nascimento_cliente,data_cadastro_cliente,endereco_cliente,cidade_cliente,estado_cliente,pais_cliente,origem_cliente,idade_cliente
ce928765-9e9e-4777-ae5e-50a60416d84c,Marcelo,Zanetti,Marcelo Zanetti,marcelo526@yahoo.com,(83) 3751-1924,9297.0,Masculino,1970-04-06,2019-09-10,017 Krista Fall Suite 618,Fortaleza,Ceará,Brasil,Web,56
1780b5c4-76a8-40bf-a98b-2402be7f55c5,Mateus,Rego,Mateus Rego,mrego808@gmail.com,(18) 6892-9548,10420.0,Masculino,1983-07-13,2020-03-20,685 Greg Groves,Campo Alegre,Alagoas,Brasil,App,42
31f33fcd-25a2-4cae-be8c-4a972d098ca7,Kleberson,Pinto,Kleberson Pinto,kleberson.pinto310@gmail.com,(88) 0765-6272,,Masculino,1993-07-04,2024-05-05,890 Elliott Inlet,Além Paraíba,Minas Gerais,Brasil,Web,32
99ff17bb-4a6a-4e3f-96b2-35d64775282a,Vinicius,Rocha,Vinicius Rocha,vinicius_rocha@gmail.com,(91) 9820-0647,572.0,Masculino,1983-03-02,2021-08-14,51811 Zavala Mountains Suite 814,Saquarema,Rio De Janeiro,Brasil,Web,43
4f07ecf5-ba2f-47e1-83cd-1f9a8354a8be,Valter,Leite,Valter Leite,vleite348@hotmail.com,(98) 7879-3809,2560.0,Masculino,2005-08-21,2018-08-21,679 Stephen Highway,Nilópolis,Rio De Janeiro,Brasil,Web,20
e7d003fe-9e53-4a7c-baaf-d71b1a100812,Hector,Oliveira,Hector Oliveira,hector.oliveira@gmail.com,(86) 3402-1898,43679.0,Masculino,1996-03-27,2024-01-24,789 Stewart Hills,Jaboatão Dos Guararapes,Pernambuco,Brasil,Web,30
16fd2f1c-1398-4ce4-94b0-5b75148f7d01,Zelino,Carvalho,Zelino Carvalho,zelino_carvalho@yahoo.com,(93) 3987-6154,,Masculino,1989-06-07,2023-04-16,5742 James Vista Apt. 611,Içara,Santa Catarina,Brasil,App,36
8fe61402-7a7e-4fda-8ad7-934c8d1fe6c6,Monica,Leite,Monica Leite,monica.leite@yahoo.com,(99) 8549-4946,75911.0,Feminino,1968-02-27,2023-05-31,17404 Lawson View,Cândido Mendes,Maranhão,Brasil,App,58
2e63fc25-39d7-47c0-a5ce-51edd3e10e9a,Elaine,Dias,Elaine Dias,elaine.dias380@gmail.com,(88) 0358-9605,14296.0,Feminino,1984-01-22,2024-05-04,2225 Bradshaw Square Suite 870,São Paulo,São Paulo,Brasil,Indicação,42
3b4e36d0-5fa2-4972-9c15-22fee3f27d1d,Tania,Hadad,Tania Hadad,tania.hadad@yahoo.com,(14) 3390-9748,1192.0,Feminino,2003-08-21,2023-06-12,2165 Kristin Ville,Ipojuca,Pernambuco,Brasil,Web,22
4a1e4ced-443f-485b-ab46-2435299fd2d2,Giovanna,Ulhoa,Giovanna Ulhoa,giovanna_ulhoa@gmail.com,(89) 5305-9959,,Feminino,1977-01-18,2023-11-24,95634 Haney Shoal,Atibaia,São Paulo,Brasil,Web,49
06ba8b2a-c7d5-431a-850b-09fcac5e39e9,Fabricio,Dias,Fabricio Dias,fdias633@gmail,(82) 4095-2671,,Masculino,1972-12-21,2023-09-12,07491 BAUER SUMMIT SUITE 670,Itanhém,Bahia,Brasil,Web,53
dd16c62e-7b52-4fda-a6ab-094fa9a5a2e1,Fabricio,Iglesias,Fabricio Iglesias,fabricio451@hotmail.com,(79) 3154-7137,1432.0,Masculino,2003-10-02,2024-03-31,93514 Jordan Shoals Suite 073,Piracicaba,São Paulo,Brasil,Indicação,22
2a17acf7-74de-4a14-88f4-cc30ba3986e4,Emanuel,Valente,Emanuel Valente,evalente448@1.com,(73) 5041-0672,,Masculino,1995-09-04,2019-01-23,19869 Melissa View Suite 353,Blumenau,Santa Catarina,Brasil,Indicação,30
d1260940-db54-4570-8858-66b542dfe1ff,Bianca,Souza,Bianca Souza,bianca.souza@hotmail.com,(93) 8093-8623,,Feminino,1991-01-06,2018-11-15,43551 Fernandez Light Apt. 177,Santarém,Pará,Brasil,Web,35
ea128d00-aede-4f81-bc6b-3de314bc43de,Monica,Tavares,Monica Tavares,monica.tavares@hotmail.com,(79) 2279-0405,,Feminino,1994-11-13,2019-06-28,83067 Lindsey Island,Rio De Janeiro,Rio De Janeiro,Brasil,Web,31
cb36cf7a-35ba-46ed-b997-706158711a0f,Adriana,Xerez,Adriana Xerez,adriana_xerez@gmail.com,(99) 8381-3976,805.0,Feminino,1989-07-15,2022-11-08,8301 Scott Wells,Pariquera-açu,São Paulo,Brasil,Web,36
4aaf8388-15b6-4a69-8ef0-641ec984aa20,Deivid,Sampaio,Deivid Sampaio,deivid951@hotmail.com,(85) 9497-3161,189.0,Masculino,1994-01-24,2023-10-04,7126 Stephanie Skyway,Taubaté,São Paulo,Brasil,Web,32
03e669ea-1619-4fbd-99e4-71de5083f30a,Xenofonte,Andrade,Xenofonte Andrade,xenofonte_andrade@hotmail.com,(15) 8744-2895,,Masculino,1987-08-24,2023-10-05,2293 Santiago Junction,Governador Valadares,Minas Gerais,Brasil,App,38
5809daa5-0e8a-4a1a-8704-bc976257e4a1,Igor,Ortiz,Igor Ortiz,igor.ortiz@,(86) 0607-8055,738.0,Masculino,1981-04-11,2018-06-17,5634 Greene Pines Suite 827,Fonte Boa,Amazonas,Brasil,Web,45
1073f255-861c-4a9a-aad8-a5308a82a4dd,Natalia,Figueiredo,Natalia Figueiredo,nfigueiredo808@yahoo.com,(32) 7884-9819,2797.0,Feminino,1982-04-06,2021-06-01,28877 Alexander Burg Apt. 994,Erechim,Rio Grande Do Sul,Brasil,Web,44
1ee5cd60-f9af-481d-bd1b-ae0019c78c8b,Everton,Godoy,Everton Godoy,egodoy593@gmail.com,(77) 4211-3477,675.0,Masculino,1980-12-24,2022-01-31,84558 Maureen Streets Suite 144,Faina,Goiás,Brasil,Web,45
1565a4e1-21ec-4a72-bc84-2273657ea4d9,Yasmin,Zimmermann,Yasmin Zimmermann,yasmin_zimmermann@gmail.com,(94) 9628-0903,,Feminino,1983-07-09,2023-04-28,74220 Dustin Wall,Vitória De Santo Antão,Pernambuco,Brasil,Web,42
ab473d17-63ce-4038-8a53-80c5447c5fe2,Roberto,Luz,Roberto Luz,roberto.luz250@1.com,(81) 0224-1665,,Masculino,1989-03-19,2019-11-20,587 Edwards Isle,Taipu,Rio Grande Do Norte,Brasil,Web,37
d1227ab3-59de-4d11-90d1-a9c117b84924,Fernanda,Viana,Fernanda Viana,fernanda.viana@hotmail.com,(94) 7578-5350,,Feminino,2004-01-11,2019-11-19,3515 Christopher Extension Apt. 161,Santo Antônio De Jesus,Bahia,Brasil,Web,22
0cadc9a1-3ac3-4b7f-8629-79aa776a693e,Hilton,Rodrigues,Hilton Rodrigues,hrodrigues293@yahoo.com,(13) 7398-3563,3222.0,Masculino,1999-11-23,2020-01-27,530 Phelps Skyway,Machados,Pernambuco,Brasil,App,26
08bf5b08-be8d-4102-8424-f3c45c10df2a,Henrique,Bessa,Henrique Bessa,henrique_bessa@hotmail.com,(11) 7649-8339,228.0,Masculino,1999-07-25,2019-03-15,0078 Julie Landing Suite 967,Londrina,Paraná,Brasil,Web,26
13689ac6-9e5a-4ca8-8ee2-f8228d383a65,Xisto,Godoy,Xisto Godoy,xisto.godoy@gmail.com,(71) 2442-3448,,Masculino,1994-12-19,2023-08-26,994 Steven Bridge,Viamão,Rio Grande Do Sul,Brasil,Web,31
1215d3b0-2235-49d0-9459-5500df99f819,Xavier,Nogueira,Xavier Nogueira,xnogueira873@yahoo.com,(91) 5717-2475,,Masculino,1970-01-15,2021-02-27,6115 Howard Dale Suite 211,Caxias Do Sul,Rio Grande Do Sul,Brasil,App,56
1850c80f-6ad8-4d14-afb6-04406dbefe22,Quesley,Macedo,Quesley Macedo,quesley_macedo@hotmail.com,(99) 5865-5681,936.0,Masculino,1979-03-11,2019-12-03,83111 Amy Summit Apt. 458,Marialva,Paraná,Brasil,App,47
f1cc13bc-f901-4ff2-81ef-8474567e1082,Orlando,Tobias,Orlando Tobias,orlando.tobias@hotmail.com,(99) 1699-7255,,Masculino,2000-11-29,2020-02-28,10640 Nicole Highway Suite 834,Goiânia,Goiás,Brasil,App,25
7b1e6d17-291e-4e53-9d8b-9d0d2f93eb07,Wagner,Klein,Wagner Klein,wklein738@yahoo.com,(96) 7916-4151,,Masculino,1987-08-22,2020-12-01,87037 Kelli Via Suite 336,Florianópolis,Santa Catarina,Brasil,Web,38
62d6637b-b972-47dd-b7e7-7bf5b713b680,Rafaela,Freitas,Rafaela Freitas,rafaela_freitas@yahoo.com,(71) 3381-0374,44214.0,Feminino,1994-04-22,2019-02-16,9976 Morrison Gardens Suite 382,Ananás,Tocantins,Brasil,Web,32
0a55a3c9-ee54-4e47-a7af-0e25f9268fa8,Soraya,Sampaio,Soraya Sampaio,soraya156@1.com,(88) 9256-0920,,Feminino,1971-10-02,2018-08-21,41658 Justin Freeway,Caraúbas,Rio Grande Do Norte,Brasil,Web,54
7a37eddf-4168-47d4-88fd-637c5aaa7a07,Gerson,Brito,Gerson Brito,gbrito523@hotmail.com,(14) 3949-8769,54378.0,Masculino,1994-07-18,2024-05-22,08455 Melissa Crescent,Rio De Janeiro,Rio De Janeiro,Brasil,Web,31
63266ee6-dcd7-40ee-bd4d-1ffbca335837,Fabiana,Tobias,Fabiana Tobias,fabiana.tobias750@hotmail.com,(17) 9258-4788,50043.0,Feminino,1962-03-19,2021-12-17,99101 Medina Inlet,Joinville,Santa Catarina,Brasil,App,64
019a470e-f54a-42fd-ba93-5a0b4f56b228,Berenice,Pacheco,Berenice Pacheco,berenice751@yahoo.com,(91) 0588-1624,8637.0,Feminino,1944-05-27,2021-10-04,5390 Jessica Cliffs Apt. 039,Juazeiro,Bahia,Brasil,Indicação,81
ccf2e5ac-93b2-4197-bfc5-6e8963b8868d,Tania,Drummond,Tania Drummond,tdrummond178@gmail.com,(75) 0840-0017,9153.0,Feminino,2003-05-24,2018-01-07,059 Catherine Mews,Nova Olímpia,Mato Grosso,Brasil,Web,22
94f7c3c7-4307-46fa-8b36-ab5b2b4f017f,Ariane,Freitas,Ariane Freitas,ariane_freitas@yahoo.com,(79) 0335-1347,1710.0,Feminino,1988-06-08,2018-02-15,272 Joseph Field,Rio De Janeiro,Rio De Janeiro,Brasil,Web,37
ded85abd-9c9a-4436-97e4-2f8b71ffe522,Danilo,Xerez,Danilo Xerez,dxerez548@hotmail.com,(91) 6832-0807,670.0,Masculino,1989-06-16,2018-09-03,1352 Kyle Highway Apt. 421,Valença,Rio De Janeiro,Brasil,Web,36
fe0c47be-5775-4750-b0b7-7e3bc77b27b9,Tadeu,Nascimento,Tadeu Nascimento,tadeu.nascimento@yahoo.com,(97) 2335-7636,3068.0,Masculino,1981-04-09,2024-04-26,77441 Brandon Trail Apt. 302,Maceió,Alagoas,Brasil,App,45
958b04c6-a05b-4891-8ed7-b6d855aaa017,Zelinda,Araújo,Zelinda Araújo,zelinda.araujo540@yahoo.com,(12) 4974-5449,,Feminino,2001-01-11,2022-11-29,5307 Morales Shore Apt. 465,Biguaçu,Santa Catarina,Brasil,Web,25
ecc01231-fe98-49ae-9a1d-a527ff37baa5,Duda,Uchoa,Duda Uchoa,duda531@yahoo.com,(98) 7154-4369,,Feminino,1982-05-14,2022-06-11,6089 Hunt Via,Fernandópolis,São Paulo,Brasil,App,44
22704abc-48a0-487d-a2d3-db3f137eeb13,Osmar,Zimmermann,Osmar Zimmermann,osmar.zimmermann@hotmail.com,(97) 7165-0799,,Masculino,1993-01-14,2018-01-23,198 Robert Walks Apt. 721,Diadema,São Paulo,Brasil,App,33
4aa3b704-63bc-4b41-b4b3-d1b6510162e6,Sergio,Pereira,Sergio Pereira,spereira443@hotmail.com,(14) 9248-9967,6662.0,Masculino,2001-06-16,2019-03-15,507 Byrd Mills Apt. 197,Guarulhos,São Paulo,Brasil,Indicação,24
33eac935-be8d-4a4b-92ac-f67be421bbcf,Renato,Carvalho,Renato Carvalho,rcarvalho438@hotmail.com,(86) 8455-5202,88461.0,Masculino,1980-04-09,2024-11-06,88284 Melissa Walks Suite 230,Rio De Janeiro,Rio De Janeiro,Brasil,Web,46
39a89d51-3f8c-48f5-ac85-45b474e553a4,Flavia,Lopes,Flavia Lopes,flavia.lopes@gmail.com,(94) 9511-9883,,Feminino,1995-02-18,2021-12-28,825 Leonard Ridges Suite 373,Aparecida,Paraíba,Brasil,Indicação,31
8621bff5-e7b0-463d-9910-330f727ed8f2,Gabriela,Nagata,Gabriela Nagata,gabriela.nagata@gmail.com,(79) 4147-1667,,Feminino,1999-10-19,2022-11-07,82048 Sean Causeway Suite 159,Camaçari,Bahia,Brasil,Web,26
26bfe36a-cc3a-4fe2-8e8a-8dfa24d87f97,Alessandra,Oliveira,Alessandra Oliveira,aoliveira268@gmail.com,(88) 1655-0799,344.0,Feminino,1984-10-02,2021-05-09,132 Deborah Junction Apt. 039,Fortaleza,Ceará,Brasil,Web,41
daca2195-21f8-4481-a95f-84d5f01b033b,Viviane,Xavier,Viviane Xavier,vxavier373@yahoo.com,(79) 9626-0051,,Feminino,2003-03-21,2024-12-03,91588 Benjamin Pine Apt. 277,Recife,Pernambuco,Brasil,App,23
852df068-673c-4bb6-83e5-0618cf6c4f70,Wendell,Amorim,Wendell Amorim,wendell_amorim@yahoo.com,(89) 5716-7151,36981.0,Masculino,2005-10-20,2018-03-04,6694 Calvin Vista,Maria Helena,Paraná,Brasil,Web,20
57d52f25-fd0f-41c2-be65-8630f01cabf2,Sergio,Quaresma,Sergio Quaresma,sergio_quaresma@gmail.com,(68) 0825-2064,732.0,Masculino,1995-10-07,2022-02-07,0566 David Point Suite 724,Pirapora,Minas Gerais,Brasil,App,30
9407ad02-5468-46ed-a0cc-643aa0e6349f,Monica,Yunes,Monica Yunes,monica.yunes240@hotmail.com,(16) 9976-3935,,Feminino,1989-07-10,2020-11-17,3970 William Parkways Suite 884,Itapetininga,São Paulo,Brasil,Indicação,36
2b1fa990-c393-44f2-9fc0-717f91e32acb,Everton,Siqueira,Everton Siqueira,everton.siqueira295@hotmail.com,(77) 0243-9356,,Masculino,1980-05-07,2022-11-19,580 Snyder Summit Suite 293,Perdigão,Minas Gerais,Brasil,Web,46
10c31c76-1013-486f-880f-c3b4e3b47a61,Fernanda,Martins,Fernanda Martins,fernanda.martins@yahoo.com,(13) 2594-3749,18327.0,Feminino,1997-12-01,2023-04-25,128 Jonathon Rest Suite 302,Tauá,Ceará,Brasil,Web,28
e5134413-7c70-4554-84a5-9812a0854239,Davi,Juste,Davi Juste,davi761@hotmail.com,(89) 3025-3688,,Não Informado,1959-11-14,2023-02-15,248 Pittman Court Apt. 004,Poços De Caldas,Minas Gerais,Brasil,Web,66
66c78329-03cb-46ec-ad2c-eb581b28709b,Cecilia,Fonseca,Cecilia Fonseca,cfonseca923@gmail,(92) 5382-9770,35940.0,Feminino,1985-09-26,2020-07-15,505 Kathy Dale,São Paulo,São Paulo,Brasil,App,40
c7893dc5-ad71-4180-ace2-d052f8ad58eb,Heloisa,Estrada,Heloisa Estrada,heloisa_estrada@hotmail.com,(79) 8044-3273,2034.0,Feminino,2000-01-16,2020-10-31,012 Michael Plains Suite 331,Pirenópolis,Goiás,Brasil,Web,26
faf5e00c-85a8-4ee5-9a87-c826655de950,Penelope,Oliveira,Penelope Oliveira,penelope.oliveira@yahoo.com,(97) 6339-9472,,Feminino,1985-09-22,2018-02-08,485 Virginia Point Suite 378,Crateús,Ceará,Brasil,Web,40
5cb06c3f-57d0-4e7d-b680-0efaf4d85647,Alexandre,Ulhoa,Alexandre Ulhoa,alexandre321@hotmail.com,(96) 4641-8345,496.0,Masculino,1992-11-01,2023-12-30,01325 David Drive,José Bonifácio,São Paulo,Brasil,Web,33
78071162-0690-40dc-8e9a-4c911ab740bb,Sandra,Zanetti,Sandra Zanetti,sandra_zanetti@hotmail.com,(83) 0659-7703,792.0,Feminino,1964-04-05,2021-11-27,26196 Harmon Views Suite 685,Londrina,Paraná,Brasil,Web,62
dd4ac41c-2549-4f24-be6b-b4dcbdefe61e,Gisele,Guimarães,Gisele Guimarães,gisele.guimaraes@yahoo.com,(98) 7498-0663,7061.0,Feminino,2000-11-24,2024-07-30,576 Nicholas Manor Suite 409,São José Do Xingu,Mato Grosso,Brasil,Web,25
9d4dd665-d084-49a5-949c-710e31bd6c38,Alessandra,Santos,Alessandra Santos,alessandra.santos@hotmail.com,(89) 7006-7843,81294.0,Feminino,1998-12-08,2019-04-11,3191 Leah Skyway Apt. 765,Ariquemes,Rondônia,Brasil,Web,27
1a19b6b6-f8bc-4fe9-a26e-58405df6c267,Quezia,Monteiro,Quezia Monteiro,quezia.monteiro730@1.com,(94) 8374-7372,4234.0,Feminino,1968-01-09,2023-11-11,21872 Garcia Streets,Itaporanga,Paraíba,Brasil,Web,58
8d58522c-d7ec-42e4-ac31-cf244b11c387,Emanuel,Ribeiro,Emanuel Ribeiro,emanuel.ribeiro975@yahoo.com,(79) 4214-1973,2236.0,Masculino,1993-05-22,2022-06-17,86425 Williams Point,Ananindeua,Pará,Brasil,Web,32
95b91c5e-63d9-4db4-84cd-488a257922e7,Luciana,Gomes,Luciana Gomes,luciana_gomes@hotmail.com,(88) 6372-6521,966.0,Feminino,1997-04-01,2020-02-15,821 Leonard Ports,Curitiba,Paraná,Brasil,Web,29
7b4ee301-86ab-40c3-8072-40068ca7dda9,Heloisa,Cunha,Heloisa Cunha,hcunha688@hotmail.com,(89) 3556-9230,,Feminino,1999-09-01,2019-06-11,4374 Garcia Via Apt. 194,Cabo De Santo Agostinho,Pernambuco,Brasil,Web,26
590c18fd-1747-4c60-b310-5e25f5f6e704,Ursula,Krause,Ursula Krause,ursula_krause@hotmail.com,(66) 5180-1210,38270.0,Feminino,1996-08-24,2023-12-11,8086 Stacey Field,São Pedro,São Paulo,Brasil,Web,29
0e69a74c-2c0a-420a-af20-b336a653cfbb,Fabio,Uchoa,Fabio Uchoa,fabio_uchoa@hotmail.com,(94) 1587-5708,72830.0,Masculino,1981-03-18,2018-02-20,72275 Gordon Mills,Belo Jardim,Pernambuco,Brasil,Indicação,45
65a213e3-6a03-4857-aef4-82b67e098f5d,Natalia,Neto,Natalia Neto,natalia.neto@gmail.com,(99) 8963-3925,56483.0,Feminino,2002-05-15,2020-02-04,74155 Amanda Row Apt. 251,Rio De Janeiro,Rio De Janeiro,Brasil,Indicação,24
5220724d-bda5-478b-94b5-e436f848d863,Soraya,Teixeira,Soraya Teixeira,soraya_teixeira@gmail.com,(96) 9731-7739,585.0,Feminino,1996-09-21,2019-04-18,76935 Barber Drive,Lábrea,Amazonas,Brasil,App,29
847e008b-338d-4e86-9dc4-588d0fb35e72,Thiago,Guerra,Thiago Guerra,thiago_guerra@gmail.com,(88) 5396-9613,613.0,Masculino,1957-11-10,2020-10-08,3484 Murphy Mill Suite 282,Linhares,Espírito Santo,Brasil,App,68
9f288a1c-45f4-4573-a47a-fbdcc10e39e8,Nathan,Lacerda,Nathan Lacerda,nathan_lacerda@gmail.com,(82) 7530-0383,29430.0,Masculino,1987-01-16,2020-10-27,737 Williams Knolls Suite 925,Votuporanga,São Paulo,Brasil,App,39
b629c719-c6b9-47b8-97e4-46c89388a49e,Melissa,Zimmermann,Melissa Zimmermann,melissa.zimmermann665@yahoo.com,(95) 4689-0697,86149.0,Feminino,2004-11-26,2022-08-19,918 Young Lakes Suite 265,Ipuã,São Paulo,Brasil,App,21
b3c77d6d-5eec-4731-9417-cdd8154157b1,Valeria,Viana,Valeria Viana,valeria.viana790@gmail.com,(85) 8006-7065,8736.0,Feminino,1994-06-15,2018-08-28,2762 Tanner Club,Viçosa Do Ceará,Ceará,Brasil,Web,31
7c5c3247-ef9f-4ac0-a7ae-e2cba6ecf4da,Jaqueline,Queiroz,Jaqueline Queiroz,jaqueline.queiroz745@yahoo.com,(91) 0762-3958,96588.0,Feminino,2001-07-19,2019-06-13,1415 Lauren Viaduct,Valença,Rio De Janeiro,Brasil,Web,24
5cd31ac8-64b9-48be-b3d1-f84396dd38f5,Paloma,Costa,Paloma Costa,paloma.costa140@hotmail.com,(84) 6443-6272,13327.0,Feminino,1993-03-06,2018-07-22,1192 Cortez Port Apt. 291,Camaçari,Bahia,Brasil,Web,33
5167d2bf-341f-4179-8139-cbd039b4bfdd,Viviane,Yokoyama,Viviane Yokoyama,viviane281@yahoo.com,(12) 9358-8284,905.0,Feminino,1945-07-23,2023-07-12,925 Hendricks Wall,Santo Ângelo,Rio Grande Do Sul,Brasil,Indicação,80
a65a9042-3381-4ee8-9b6c-4c34119a7257,Ariane,Lima,Ariane Lima,ariane.lima815@yahoo.com,(92) 5709-1908,94699.0,Feminino,1973-05-31,2019-06-08,358 Davis Forges Apt. 545,Cambira,Paraná,Brasil,App,52
84d65fb9-3444-4556-bc71-48e8d887c6f2,Ana,Valente,Ana Valente,avalente583@gmail.com.,(18) 4299-7826,,Feminino,1987-04-27,2021-03-11,89279 Emily Throughway,Nova Friburgo,Rio De Janeiro,Brasil,App,39
e91a463d-ffdf-46e3-92ea-497768461d26,Danilo,Serrano,Danilo Serrano,danilo.serrano230@gmail.com,(97) 7956-9414,42285.0,Masculino,2000-07-18,2021-02-10,7502 Thomas Gateway,Macapá,Amapá,Brasil,Web,25
2f885058-5b0c-4024-8f01-9c9a9b443e84,Carlos,Andrade,Carlos Andrade,carlos411@hotmail.com,(91) 2270-9569,709.0,Masculino,1981-05-23,2022-06-13,399 Andrew Manor Apt. 555,Janaúba,Minas Gerais,Brasil,Web,44
7f8fd2c2-4310-4d5f-850d-cd2d52fd80d6,Elisa,Ribeiro,Elisa Ribeiro,eribeiro288@hotmail.com,(81) 8700-5128,8019.0,Feminino,1953-07-09,2020-11-01,55562 Richard Plain Apt. 391,São Paulo,São Paulo,Brasil,App,72
31b5610c-b383-456f-b6e1-68902937a3a8,Prisco,Franco,Prisco Franco,prisco_franco@hotmail.com,(71) 1541-5750,7842.0,Não Informado,2001-09-14,2023-06-14,18180 Davenport Skyway,Baraúna,Rio Grande Do Norte,Brasil,App,24
9f515dd3-694e-497c-8a1d-e9203b0e139c,Maria,Borges,Maria Borges,maria_borges@hotmail.com,(16) 2679-7997,7484.0,Feminino,1997-01-31,2019-01-03,1235 Gina Roads Apt. 272,Florianópolis,Santa Catarina,Brasil,Web,29
2c8618d4-a9d1-4153-97ee-93c05a8658d5,Hugo,Nunes,Hugo Nunes,hugo546@gmail.com,(92) 8544-4491,,Masculino,1997-06-03,2021-10-05,836 Erica Lake,Mogi Das Cruzes,São Paulo,Brasil,Indicação,28
8367779d-f0cc-4441-be52-946db358c3e0,Murilo,Maciel,Murilo Maciel,murilo.maciel@gmail.com,(86) 5160-3019,,Masculino,1995-12-16,2023-01-22,622 Stevens Falls Suite 224,Rio De Janeiro,Rio De Janeiro,Brasil,App,30
da1dc1d6-594b-49a5-b2cf-01734a7a5e7e,Bianca,Barbosa,Bianca Barbosa,bbarbosa993@hotmail.com,(88) 8231-2896,6759.0,Feminino,1978-10-08,2021-06-15,6307 Harper Brook Suite 455,Caldas Novas,Goiás,Brasil,Web,47
6b766908-8413-4dac-abc3-0e189454913f,Vinicius,Figueiredo,Vinicius Figueiredo,vinicius.figueiredo980@gmail.com.,(74) 5720-0256,987.0,Masculino,1974-03-26,2021-01-09,696 Wells Square Suite 652,Manga,Minas Gerais,Brasil,App,52
31cca108-f205-41c6-8720-cee68b91675f,Tadeu,Coutinho,Tadeu Coutinho,tadeu.coutinho@hotmail.com,(84) 1474-5734,768.0,Masculino,1998-08-16,2021-12-09,1387 Cooper Summit Suite 708,Osasco,São Paulo,Brasil,App,27
dfd627cc-afcf-43af-9246-c1c70550d41e,Nicole,Cardoso,Nicole Cardoso,nicole.cardoso@hotmail.com,(77) 9467-0215,,Feminino,1965-07-05,2020-07-24,490 Kelly Dale Apt. 258,Serrita,Pernambuco,Brasil,Web,60
7e556d69-2dc7-483d-b902-792617fb0c8a,Kaique,Sampaio,Kaique Sampaio,kaique_sampaio@yahoo.com,(97) 0998-4368,999.0,Masculino,1984-08-07,2022-04-19,70679 Rebecca Wells Suite 689,São Paulo,São Paulo,Brasil,Web,41
bd6e6182-5be7-41b1-a817-08ebf0ca06e5,Hugo,Vargas,Hugo Vargas,hugo_vargas@gmail.com,(75) 2113-3647,,Masculino,1979-12-20,2024-07-10,08302 Sarah Grove Suite 134,Belém,Pará,Brasil,Web,46
d156611e-1109-4a83-82aa-554f503184bf,Gabriela,Fernandes,Gabriela Fernandes,gabriela386@yahoo.com,(94) 5385-7518,,Feminino,1961-10-18,2018-05-30,32352 Williams Cliff Suite 903,Macaé,Rio De Janeiro,Brasil,Web,64
ade21ef0-07c6-46fe-a813-20ecac4e7848,Heloisa,Sampaio,Heloisa Sampaio,heloisa.sampaio390@yahoo.com,(93) 2874-0448,516.0,Feminino,1998-01-13,2022-02-10,56641 Robert Pines Apt. 762,Montes Claros,Minas Gerais,Brasil,Web,28
e99d340b-554e-4106-a2ea-72a50a09d0f4,Paulo,Estrada,Paulo Estrada,pestrada223@hotmail.com,(83) 7011-6756,,Masculino,1990-11-09,2022-12-23,4667 Morales Station Apt. 873,Mogi Das Cruzes,São Paulo,Brasil,Web,35
98e7fed4-9d60-44bc-8c67-975ef328779c,Karen,Wanderley,Karen Wanderley,karen.wanderley915@hotmail.com,(93) 1389-9416,950.0,Feminino,1982-10-06,2019-08-06,37245 William Wall Suite 533,Sena Madureira,Acre,Brasil,App,43
333bedd3-5f62-4b65-917e-b8c8880f4962,Xenia,Franco,Xenia Franco,xenia.franco245@yahoo.com,(14) 5917-9467,1454.0,Feminino,1991-08-31,2022-09-21,2317 Coleman Green Suite 258,Volta Redonda,Rio De Janeiro,Brasil,Web,34
815344ab-5408-448d-a317-5578d80f5d41,Kelly,Nagata,Kelly Nagata,kelly.nagata215@yahoo.com,(86) 0929-7119,6016.0,Feminino,1978-08-31,2022-01-22,0789 Brittney Ferry,Aracaju,Sergipe,Brasil,App,47
8539eadc-c3a2-47a4-900e-9697125d8b09,Artur,Ortiz,Artur Ortiz,artur826@gmail.com,(95) 7832-9597,30410.0,Masculino,1988-05-27,2021-10-03,257 Marshall Squares,Porto Velho,Rondônia,Brasil,Web,37
0b1e532d-9024-4578-99f7-01538217abaa,Bernardo,Imperatore,Bernardo Imperatore,bernardo.imperatore@gmail.com,(85) 5241-3279,126.0,Masculino,1956-03-22,2021-09-06,053 Williams Ports Suite 857,Rio De Janeiro,Rio De Janeiro,Brasil,Web,70
b3336d8f-42c7-413d-9746-0a8aaeeb5beb,Debora,Werneck,Debora Werneck,dwerneck723@hotmail.com,(89) 2055-5758,,Feminino,1960-02-05,2018-11-04,36814 Daniel Squares,Altinho,Pernambuco,Brasil,Web,66
48513b7b-69d8-4eb9-855c-4e896f4ff7e5,Alisson,Xerez,Alisson Xerez,alisson.xerez660@yahoo.com,(89) 3356-2227,,Masculino,1992-02-16,2020-12-01,609 Shaw Glen,Campinas,São Paulo,Brasil,Web,34
d1a86067-e5f1-477f-9da1-e36747747697,Nathalia,Cardoso,Nathalia Cardoso,nathalia.cardoso@yahoo.com,(68) 0834-5261,199.0,Feminino,1990-12-27,2023-06-11,45070 Blake Extensions Apt. 254,Jacutinga,Rio Grande Do Sul,Brasil,Web,35
b173648d-8aca-43ee-87ae-770ea6251219,Veronica,Estrada,Veronica Estrada,veronica.estrada@yahoo.com,(79) 2846-2312,,Feminino,1989-01-01,2018-12-28,1787 Fernandez Port,Guarulhos,São Paulo,Brasil,Web,37
