id_cliente,nome_cliente,sobrenome_cliente,nome_completo_cliente,email_cliente,telefone_cliente,genero_cliente,cidade_cliente,estado_cliente,pais_cliente,origem_cliente,data_cadastro_cliente,idade_cliente,total_pedidos,receita_total_cliente,ticket_medio_cliente,total_itens_comprados,data_primeira_compra,data_ultima_compra,recencia_dias,pedidos_entregues,pedidos_cancelados,pedidos_reembolsados,total_tickets,tickets_abertos,tickets_fechados,tempo_medio_resolucao_horas,nota_media_atendimento,data_ultimo_ticket,total_avaliacoes,nota_media_produto,nps_medio_cliente,taxa_recomendacao_cliente,data_ultima_avaliacao,total_sessoes,total_eventos,tempo_medio_pagina_seg,data_ultimo_evento,eventos_compra,eventos_add_carrinho,eventos_pageview,faixa_valor_cliente,cliente_ativo_90d
b96c5bc0-1125-45bd-9c38-8f6b207724c1,Yuri,Jesus,Yuri Jesus,yuri561@yahoo.com,(98) 6239-6297,Masculino,Araucária,Paraná,Brasil,Web,2020-09-02,47,5,1976.28,395.256,16,2023-01-26,2024-11-22,538.0,0,0,0,0,0,0,,,,1,3.0,7.0,1.00000,2023-09-06,6,6,1262.1666666666667,2025-10-28 20:49:17,0,0,3,Medio Valor,False
4ee92dd9-685c-4fd9-94ba-376b9df68b6b,Roberto,Ulhoa,Roberto Ulhoa,roberto_ulhoa@yahoo.com,(86) 7614-8157,Masculino,Amarante Do Maranhão,Maranhão,Brasil,App,2022-10-09,33,3,2128.48,709.4933333333333,9,2024-04-12,2026-03-09,66.0,0,0,0,1,0,0,68.0,4.0,2025-12-18 04:06:00,2,3.5,4.5,0.50000,2026-03-27,10,10,294.0,2025-09-16 20:50:25,0,3,3,Alto Valor,True
00023105-7866-4c55-b677-96f42a8709a1,Simone,Xisto,Simone Xisto,simone.xisto350@hotmail.com,(95) 4876-6041,Feminino,São Paulo,São Paulo,Brasil,Web,2019-08-30,20,8,12832.27,1604.03375,18,2023-04-11,2025-09-11,245.0,0,0,0,0,0,0,,,,3,4.0,8.666666666666666,1.00000,2025-05-07,6,6,269.75,2025-10-02 04:35:30,0,2,1,Alto Valor,False
2a6a8a19-1416-4c8f-a863-b303688e5f36,Fatima,Franco,Fatima Franco,fatima.franco145@yahoo.com,(11) 6937-8199,Feminino,Clevelândia,Paraná,Brasil,Indicação,2020-05-17,58,4,11034.400000000001,3678.1333333333337,17,2023-04-02,2025-08-03,284.0,0,0,0,0,0,0,,,,2,4.0,10.0,1.00000,2023-11-28,8,8,265.42857142857144,2025-10-25 01:54:52,0,1,4,Alto Valor,False
631813a6-4f19-4eb2-9565-e37f65f5e04f,Luciana,Dias,Luciana Dias,luciana_dias@hotmail.com,(14) 7383-1779,Feminino,São Paulo,São Paulo,Brasil,Web,2020-06-03,28,4,990.92,247.73,18,2024-07-29,2025-09-24,232.0,0,0,0,1,0,0,212.0,1.0,2025-09-10 09:40:00,0,,,,,6,6,320.6666666666667,2025-03-11 07:00:11,0,0,5,Medio Valor,False
da906fe8-3326-473f-ae24-218f1090689b,Flavia,Junqueira,Flavia Junqueira,fjunqueira628@yahoo.com,(93) 4078-4867,Feminino,Campina Grande,Paraíba,Brasil,Web,2019-07-07,24,6,1353.41,270.682,11,2023-01-03,2026-03-03,72.0,0,0,0,1,0,0,119.0,3.0,2026-03-31 20:55:00,3,4.0,7.666666666666667,1.00000,2025-04-21,5,5,284.6,2025-07-03 11:02:21,0,0,1,Medio Valor,True
e5308e54-200e-4b59-b359-cf05f8c803df,Zeca,Xisto,Zeca Xisto,zeca_xisto@gmail.com,(93) 4268-2923,Masculino,São Gabriel,Bahia,Brasil,Web,2021-05-16,24,4,536.18,134.045,8,2023-02-22,2026-03-03,72.0,0,0,0,1,0,0,102.0,5.0,2023-02-19 06:34:00,3,2.6666666666666665,4.666666666666667,0.33333,2026-03-22,7,7,379.0,2026-02-20 13:35:44,0,0,5,Medio Valor,True
335ef025-26f0-4f55-9eb2-cf42527b62ee,Ana,Neto,Ana Neto,ana_neto@gmail.com,(63) 0601-4520,Feminino,Fortaleza,Ceará,Brasil,Indicação,2021-08-21,31,5,4829.26,1207.315,11,2023-11-24,2025-11-09,186.0,0,0,1,1,0,0,136.0,3.0,2025-09-30 23:59:00,3,3.3333333333333335,9.0,1.00000,2025-11-27,5,5,207.4,2025-08-05 00:43:25,0,2,2,Alto Valor,False
ebc6b750-1345-4037-9599-3caf89c2c6d6,Marta,Jardim,Marta Jardim,marta861@hotmail.com,(77) 6021-7273,Feminino,Porto Alegre,Rio Grande Do Sul,Brasil,Web,2022-07-30,34,10,14597.17,1824.64625,29,2023-05-27,2025-10-05,221.0,0,0,0,2,0,0,213.5,3.5,2025-10-10 05:03:00,4,4.0,9.0,1.00000,2024-10-19,6,6,362.0,2025-05-26 16:52:32,0,0,3,Alto Valor,False
175f3593-b448-4ac9-9971-8538dbbf68b0,Isaias,Xavier,Isaias Xavier,isaias_xavier@hotmail.com,(89) 3117-8687,Masculino,Morrinhos,Goiás,Brasil,App,2019-02-28,43,5,4652.179999999999,1163.0449999999998,17,2023-02-11,2025-03-20,420.0,0,0,0,2,0,0,19.5,5.0,2025-03-14 20:44:00,3,3.3333333333333335,7.666666666666667,0.66667,2025-05-03,6,6,340.3333333333333,2026-03-21 15:43:42,0,1,3,Alto Valor,False
841dc55d-9598-4077-8c55-2e13d0892ab9,Keila,Barbosa,Keila Barbosa,keila.barbosa@yahoo.com,(85) 8439-7106,Feminino,São Paulo,São Paulo,Brasil,Web,2021-02-20,38,8,9598.49,1199.81125,23,2023-09-15,2025-09-21,235.0,0,0,0,2,0,0,145.0,4.0,2025-09-04 21:23:00,4,2.25,4.5,0.50000,2024-12-14,5,5,398.0,2026-01-27 13:22:48,0,1,2,Alto Valor,False
8c21999e-f48c-40fd-9b83-21f63aea8a90,Querinton,Torres,Querinton Torres,querinton371@yahoo.com,(81) 5312-3969,Masculino,São Paulo,São Paulo,Brasil,Indicação,2021-10-03,26,7,6763.709999999999,966.2442857142856,27,2023-04-13,2025-10-07,219.0,0,0,0,0,0,0,,,,2,4.0,9.0,1.00000,2025-11-18,5,5,268.8,2026-03-09 00:13:18,0,0,2,Alto Valor,False
2a97ab20-6294-4170-8578-34d1a5e4f755,Wagner,Freitas,Wagner Freitas,wagner.freitas665@gmail.com,(88) 5570-3188,Masculino,Santo Inácio,Paraná,Brasil,App,2021-04-09,36,10,28249.89,2824.989,34,2023-06-16,2026-03-23,52.0,0,0,0,3,0,0,199.66666666666666,4.333333333333333,2026-03-21 13:43:00,4,2.75,5.25,0.25000,2026-05-15,6,6,181.4,2025-06-05 16:52:29,0,0,5,Alto Valor,True
11321ced-bb8c-4d08-80da-c31309670721,Penelope,Imperatore,Penelope Imperatore,penelope_imperatore@gmail.com,(86) 7015-0855,Feminino,Faxinalzinho,Rio Grande Do Sul,Brasil,App,2024-03-29,33,3,2487.2,829.0666666666666,9,2023-09-27,2024-11-19,541.0,0,0,1,0,0,0,,,,1,5.0,10.0,1.00000,2023-11-16,3,3,2497.3333333333335,2024-09-23 21:09:11,0,0,1,Alto Valor,False
9a1be24b-6428-4ad9-9e23-f8e3f4379d57,Aline,Guerra,Aline Guerra,aline.guerra@hotmail.com,(92) 5685-2029,Feminino,Jaraguá Do Sul,Santa Catarina,Brasil,Indicação,2023-12-03,40,6,11630.6,1938.4333333333334,14,2023-02-08,2025-07-07,311.0,0,0,0,1,0,0,20.0,5.0,2023-03-22 12:58:00,4,3.75,4.5,0.50000,2025-08-13,5,5,251.6,2026-03-28 12:04:04,0,0,3,Alto Valor,False
3037431a-a7cc-4c91-bf26-24d040d2ea3c,Leonora,Macedo,Leonora Macedo,leonora391@gmail.com,(71) 4562-3033,Feminino,Vitória De Santo Antão,Pernambuco,Brasil,Web,2020-09-01,29,8,17236.54,2462.362857142857,25,2024-03-01,2025-07-18,300.0,0,0,0,0,0,0,,,,5,3.8,7.6,0.60000,2024-10-17,10,10,360.42857142857144,2025-10-13 05:31:18,0,1,3,Alto Valor,False
23081d34-cccb-4d2d-afff-c714b6c97247,Kelly,Uchoa,Kelly Uchoa,kuchoa703@yahoo.com,(95) 3093-2598,Feminino,Campina Grande,Paraíba,Brasil,Web,2021-08-21,39,0,0.0,,0,,,,0,0,0,0,0,0,,,,0,,,,,9,9,173.375,2026-02-15 03:54:46,1,3,4,Sem Compra,False
5516a306-2951-4218-b1df-89232322df33,Paloma,Campos,Paloma Campos,pcampos523@gmail.com,(79) 3165-6510,Feminino,João Pessoa,Paraíba,Brasil,Web,2022-08-09,23,4,10804.349999999999,2701.0874999999996,12,2023-08-21,2025-10-20,206.0,0,0,0,1,0,0,22.0,1.0,2023-08-14 10:39:00,1,5.0,9.0,1.00000,2023-08-30,9,9,243.0,2025-10-03 08:48:11,1,1,7,Alto Valor,False
77267b0d-6daf-4c84-ad64-9e005845ff44,Heloisa,Figueiredo,Heloisa Figueiredo,heloisa_figueiredo@hotmail.com,(89) 1739-3309,Feminino,Salvador,Bahia,Brasil,Web,2019-11-03,39,7,14057.34,2342.89,20,2023-06-23,2026-02-27,76.0,0,0,0,1,0,0,54.0,5.0,2026-02-09 00:51:00,3,4.666666666666667,9.0,1.00000,2026-04-13,7,7,346.6666666666667,2025-08-22 03:05:09,1,0,4,Alto Valor,True
4e7a71a2-5634-4fcb-bf4d-7a84ece48aed,Gloria,Brito,Gloria Brito,gloria_brito@yahoo.com,(27) 9499-9569,Feminino,São Luís,Maranhão,Brasil,Web,2023-08-27,31,4,8019.04,2673.0133333333333,15,2023-07-16,2025-09-16,240.0,0,0,0,1,0,0,17.0,4.0,2023-07-10 03:03:00,2,3.5,7.0,1.00000,2024-12-24,11,11,275.54545454545456,2026-01-09 21:10:50,1,3,5,Alto Valor,False
006c8f89-11d5-47ff-81d7-5d201021533f,Renan,Yamamoto,Renan Yamamoto,renan631@yahoo.com,(79) 2230-1369,Masculino,Amparo,São Paulo,Brasil,App,2020-12-19,19,7,5261.64,751.6628571428572,22,2023-04-11,2024-11-29,531.0,0,0,0,1,0,0,174.0,4.0,2024-11-18 23:51:00,5,4.0,8.6,1.00000,2025-01-16,11,11,159.7,2026-02-11 11:20:17,0,2,5,Alto Valor,False
be88e788-ff05-4c31-bff6-211427b5909c,Flavio,Macedo,Flavio Macedo,fmacedo238@hotmail.com,(92) 1145-6269,Masculino,Pesqueira,Pernambuco,Brasil,Indicação,2022-06-01,43,8,12505.36,1786.48,26,2023-03-11,2025-12-09,156.0,0,0,0,3,0,0,88.33333333333333,4.333333333333333,2025-02-22 13:14:00,4,3.75,7.25,0.75000,2026-01-01,7,7,279.2,2026-02-02 21:54:41,0,1,3,Alto Valor,False
e6073fa8-ccb5-4cd7-ae09-f27c65c6a2f0,Guilherme,Tobias,Guilherme Tobias,gtobias808@gmail.com,(11) 9536-4572,Masculino,Vila Velha,Espírito Santo,Brasil,Web,2022-01-24,48,8,6682.780000000001,954.6828571428572,19,2023-05-10,2025-10-15,211.0,0,0,1,0,0,0,,,,2,2.5,7.0,0.50000,2025-08-19,10,10,216.3,2026-01-25 18:02:23,0,1,8,Alto Valor,False
a1a17e1e-5b23-4a49-8248-a9e938400636,Bruno,Ferreira,Bruno Ferreira,bruno.ferreira@gmail.com,(87) 3660-9381,Masculino,São Paulo,São Paulo,Brasil,App,2021-07-01,45,12,13103.53,1091.9608333333333,32,2023-01-30,2025-11-21,174.0,0,0,1,0,0,0,,,,4,3.5,6.5,0.50000,2026-01-02,10,10,949.8888888888889,2025-08-03 07:48:01,0,1,5,Alto Valor,False
81dd8b8a-f512-4630-8c44-fda4c87ad5eb,Eduardo,Santos,Eduardo Santos,eduardo.santos@yahoo.com,(18) 3699-6629,Masculino,Varginha,Minas Gerais,Brasil,Indicação,2023-01-27,44,5,786.82,196.705,13,2023-09-06,2025-06-16,332.0,0,0,0,0,0,0,,,,3,3.6666666666666665,6.0,0.66667,2025-01-06,4,4,335.6666666666667,2025-12-26 08:02:36,0,0,3,Medio Valor,False
bd6e6182-5be7-41b1-a817-08ebf0ca06e5,Hugo,Vargas,Hugo Vargas,hugo_vargas@gmail.com,(75) 2113-3647,Masculino,Belém,Pará,Brasil,Web,2024-07-10,46,16,14810.85,987.39,43,2023-02-25,2026-04-20,24.0,0,0,0,2,0,0,87.5,4.5,2025-08-16 00:40:00,9,3.6666666666666665,6.666666666666667,0.66667,2026-04-24,4,4,174.25,2024-12-09 00:59:56,0,0,3,Alto Valor,True
15511492-efac-4ca7-bff4-e99e3bf8c0cf,Karen,Nunes,Karen Nunes,karen.nunes@hotmail.com,(17) 1478-5697,Feminino,Salgueiro,Pernambuco,Brasil,App,2022-06-24,42,6,2877.4700000000003,575.494,9,2024-05-02,2026-03-21,54.0,0,0,0,1,0,0,179.0,5.0,2026-03-28 01:16:00,0,,,,,8,8,246.5,2025-02-10 04:32:10,0,2,5,Alto Valor,True
82edf8d1-c619-4144-bf7c-7cd0efa6f3cb,Nilton,Monteiro,Nilton Monteiro,nilton976@hotmail.com,(11) 8935-5288,Masculino,Joinville,Santa Catarina,Brasil,Web,2023-03-31,73,4,4910.52,1636.8400000000001,15,2024-08-01,2025-06-14,334.0,0,0,0,1,0,0,193.0,5.0,2024-08-06 11:45:00,1,4.0,10.0,1.00000,2025-07-24,5,5,1089.0,2026-02-12 19:57:04,0,0,2,Alto Valor,False
7060865c-d5a0-5d3c-b208-a37b5c4581ba,Hugo,Ferreira,Hugo Ferreira,hugo106@email.com,(47) 91676-2747,Masculino,Juruá,Amazonas,Brasil,App,2025-03-08,31,0,0.0,,0,,,,0,0,0,0,0,0,,,,0,,,,,0,0,,,0,0,0,Sem Compra,False
d021a25c-98cd-5fbb-8490-72f79d33d9e4,Thiago,Rego,Thiago Rego,thiago_rego@email.com,(21) 93172-0638,Masculino,Caçapava Do Sul,Rio Grande Do Sul,Brasil,Web,2025-03-04,58,0,0.0,,0,,,,0,0,0,0,0,0,,,,0,,,,,0,0,,,0,0,0,Sem Compra,False
e8f7a7dc-64d9-5c47-8dcc-980325ee0a20,Artur,Lopes,Artur Lopes,alopes953@email.com,(71) 92445-1431,Masculino,Pacajus,Ceará,Brasil,Web,2025-08-17,27,0,0.0,,0,,,,0,0,0,0,0,0,,,,0,,,,,0,0,,,0,0,0,Sem Compra,False
9af6488d-9a47-575b-a034-f7d7b3e8cda1,Leticia,Fonseca,Leticia Fonseca,leticia.fonseca385@email.com,(61) 92834-5096,Feminino,Tailândia,Pará,Brasil,Web,2026-02-03,41,2,7345.24,7345.24,8,2026-02-20,2026-03-06,69.0,0,0,0,3,0,0,52.333333333333336,4.0,2026-02-24 23:40:00,0,,,,,0,0,,,0,0,0,Alto Valor,True
02384a02-d4ae-5d38-9505-ee6e17ea2753,Livia,Martins,Livia Martins,livia.martins450@email.com,(85) 91991-6004,Feminino,Dracena,São Paulo,Brasil,Web,2026-02-20,32,0,0.0,,0,,,,0,0,0,0,0,0,,,,0,,,,,0,0,,,0,0,0,Sem Compra,False
40638f84-b69d-46e5-92c8-8f19f931265d,Nicole,Sampaio,Nicole Sampaio,nicole561@gmail.com,(97) 9186-4257,Feminino,Carapicuíba,São Paulo,Brasil,Web,2019-06-17,33,3,14002.86,7001.43,12,2023-05-13,2026-03-11,64.0,0,0,0,1,0,0,181.0,5.0,2026-02-16 19:30:00,1,4.0,8.0,1.00000,2026-02-17,18,18,311.0,2026-01-25 05:22:36,0,2,12,Alto Valor,True
dba90d92-759d-47c1-9d15-c76de4d5712c,Murilo,Souza,Murilo Souza,murilo_souza@hotmail.com,(97) 7276-5687,Masculino,Campestre,Minas Gerais,Brasil,Indicação,2019-11-18,22,5,6456.459999999999,1614.1149999999998,13,2024-04-27,2025-05-08,371.0,0,0,0,0,0,0,,,,4,3.75,7.25,0.75000,2025-06-12,9,9,902.375,2026-02-15 18:58:04,0,1,4,Alto Valor,False
9ab21ff0-4e7b-4f97-904e-d5b7dfe72daf,Cintia,Lopes,Cintia Lopes,clopes763@gmail.com,(92) 2287-5623,Feminino,Salvador,Bahia,Brasil,Indicação,2022-07-04,19,8,2405.67,343.6671428571429,22,2023-03-27,2026-03-12,63.0,0,0,0,0,0,0,,,,3,5.0,8.333333333333334,1.00000,2025-06-02,7,7,263.7142857142857,2026-01-26 05:47:55,0,0,4,Alto Valor,True
d9dceffc-33e5-405d-ae62-2dc0b10fb983,Alice,Uchoa,Alice Uchoa,alice.uchoa@gmail.com,(16) 9547-7407,Feminino,Salvador,Bahia,Brasil,Web,2018-03-03,49,2,154.78,77.39,3,2023-07-01,2024-07-10,673.0,0,0,0,0,0,0,,,,2,4.0,9.0,1.00000,2024-07-28,1,1,211.0,2023-10-27 07:08:54,0,0,0,Baixo Valor,False
f95cb802-ccdc-474a-8a6f-a17bb62dd712,Gustavo,Ulhoa,Gustavo Ulhoa,gustavo_ulhoa@hotmail.com,(86) 3225-1169,Masculino,Santo André,São Paulo,Brasil,Web,2023-10-02,41,2,3028.38,1514.19,9,2023-05-26,2024-05-21,723.0,0,0,0,0,0,0,,,,0,,,,,7,7,246.33333333333334,2026-03-03 21:51:15,0,1,4,Alto Valor,False
93faff56-9b47-4eae-b64c-509d3081dc2e,Melissa,Martins,Melissa Martins,melissa686@hotmail.com,(74) 1912-0298,Feminino,Amambai,Mato Grosso Do Sul,Brasil,Web,2023-09-30,48,9,6551.09,1091.8483333333334,28,2023-02-04,2025-09-28,228.0,0,0,0,2,0,0,104.0,4.5,2024-11-28 21:59:00,6,4.166666666666667,8.333333333333334,1.00000,2024-12-20,9,9,154.22222222222223,2026-03-09 13:08:39,0,2,4,Alto Valor,False
cea9855e-3b25-4f95-8b8f-138935d94eea,Rodrigo,Castro,Rodrigo Castro,rodrigo836@gmail.com,(15) 6485-6069,Masculino,Bragança,Pará,Brasil,Web,2021-03-16,30,8,8064.289999999999,1008.0362499999999,23,2023-06-17,2025-07-09,309.0,0,0,0,0,0,0,,,,4,3.25,5.75,0.25000,2024-12-08,9,9,283.44444444444446,2026-03-18 22:56:06,1,0,5,Alto Valor,False
6a45ae74-7337-4f7f-bac2-036d8aba7b59,Zelinda,Drummond,Zelinda Drummond,zelinda.drummond875@hotmail.com,(94) 2643-6825,Feminino,Craíbas,Alagoas,Brasil,App,2021-10-14,49,8,12872.58,2145.43,18,2023-03-17,2026-01-11,123.0,0,0,0,1,0,0,24.0,3.0,2023-09-11 10:00:00,2,3.5,9.0,1.00000,2023-07-03,9,9,350.3333333333333,2026-03-07 22:31:18,1,0,6,Alto Valor,False
e1edece4-2f45-4ab3-958f-6897df7b0ad3,Mauro,Zampieri,Mauro Zampieri,mauro.zampieri285@hotmail.com,(92) 7168-6089,Masculino,Guaraí,Tocantins,Brasil,App,2024-02-15,26,8,9485.8,1185.725,18,2023-05-19,2025-03-13,427.0,0,0,0,2,0,0,124.5,4.0,2024-05-29 10:45:00,5,4.0,8.2,1.00000,2025-03-27,7,7,1171.3333333333333,2025-05-08 05:23:49,0,0,4,Alto Valor,False
61973dea-4563-495f-b120-e9dc0749ff10,Roberta,Silva,Roberta Silva,roberta_silva@yahoo.com,(75) 3071-2372,Feminino,Belo Jardim,Pernambuco,Brasil,App,2018-01-25,51,3,9698.84,3232.9466666666667,13,2024-06-29,2024-12-13,517.0,0,0,0,0,0,0,,,,3,3.6666666666666665,8.0,1.00000,2025-02-10,10,10,182.375,2026-03-10 16:54:05,0,1,6,Alto Valor,False
09538c4b-c43b-4599-bfe3-4ea76d052579,Ester,Castro,Ester Castro,ester_castro@yahoo.com,(83) 5506-5291,Feminino,Criciúma,Santa Catarina,Brasil,Web,2024-07-10,34,2,3522.0699999999997,1761.0349999999999,3,2024-09-02,2025-05-23,356.0,0,0,0,0,0,0,,,,1,4.0,9.0,1.00000,2025-07-04,10,10,314.875,2026-03-13 00:14:45,0,2,3,Alto Valor,False
c08a547c-b94e-4dcb-9d5a-eb83de28a19c,Yasmin,Pinto,Yasmin Pinto,yasmin.pinto155@yahoo.com,(15) 6394-1889,Feminino,Belo Horizonte,Minas Gerais,Brasil,Web,2024-05-02,36,5,18215.2,4553.8,18,2023-11-23,2025-09-20,236.0,0,0,0,0,0,0,,,,2,3.0,6.5,0.50000,2025-10-29,11,11,370.72727272727275,2026-02-18 02:48:56,0,1,2,Alto Valor,False
ac0ad709-16ee-4e98-8e3c-51e3a35af482,Natalia,Inocencio,Natalia Inocencio,natalia.inocencio925@yahoo.com,(27) 8899-5598,Feminino,Corbélia,Paraná,Brasil,Web,2021-08-24,35,7,15957.320000000002,2279.617142857143,17,2024-03-15,2025-04-19,390.0,0,0,0,1,0,0,83.0,1.0,2024-03-10 11:27:00,2,3.5,7.5,1.00000,2025-05-14,9,9,250.44444444444446,2026-03-15 20:54:39,0,3,1,Alto Valor,False
e42e9f05-6646-42dc-a084-6bf4a243dae8,Plinio,Amorim,Plinio Amorim,plinio_amorim@hotmail.com,(14) 8342-9965,Masculino,Brasília,Distrito Federal,Brasil,Indicação,2019-03-27,26,4,362.19000000000005,120.73000000000002,10,2023-10-30,2026-03-31,44.0,0,0,0,1,0,0,38.0,1.0,2024-04-10 03:19:00,1,3.0,8.0,1.00000,2025-03-05,5,5,360.5,2025-06-17 08:43:08,0,0,3,Baixo Valor,True
d126e0e6-31dc-4971-8f41-a42bdf2ff994,Giovani,Valente,Giovani Valente,giovani.valente@hotmail.com,(85) 5863-7405,Masculino,Umbaúba,Sergipe,Brasil,Web,2019-10-24,50,8,5978.1,854.0142857142857,23,2023-05-24,2026-02-15,88.0,0,0,0,1,0,0,4.0,5.0,2023-05-23 10:58:00,4,4.25,8.5,0.75000,2026-03-05,1,1,51.0,2025-06-05 18:43:17,0,0,1,Alto Valor,True
6a2733d2-227a-4ecf-afaa-d8f35aa7969f,Mateus,Yokoyama,Mateus Yokoyama,myokoyama968@hotmail.com,(88) 4813-5820,Masculino,Rio Largo,Alagoas,Brasil,App,2022-03-20,25,7,5568.97,795.5671428571429,17,2023-01-09,2026-02-15,88.0,0,0,0,0,0,0,,,,5,2.8,4.6,0.40000,2026-03-19,8,8,152.85714285714286,2025-10-21 00:36:07,0,0,6,Alto Valor,True
8d8ab7ec-1fb7-4e8a-824f-5ed527290bd9,Artur,Tobias,Artur Tobias,artur_tobias@gmail.com,(75) 1080-4930,Masculino,Jaboatão Dos Guararapes,Pernambuco,Brasil,App,2021-08-28,36,8,3351.22,478.74571428571426,15,2023-09-21,2025-11-04,191.0,0,0,0,1,0,0,43.0,4.0,2025-06-16 09:09:00,5,4.0,8.2,0.80000,2025-11-28,7,7,1368.8333333333333,2024-12-12 01:08:15,0,1,4,Alto Valor,False
5b423705-e4c3-4bf0-b76a-ffb2d913e646,Bianca,Evangelista,Bianca Evangelista,bianca.evangelista600@hotmail.com,(87) 2143-4779,Feminino,Santa Rita,Paraíba,Brasil,Web,2020-05-31,46,10,23793.71,2643.7455555555553,26,2023-06-04,2026-01-11,123.0,0,0,0,0,0,0,,,,5,2.8,4.6,0.60000,2026-03-10,3,3,458.5,2024-10-15 20:10:27,0,0,0,Alto Valor,False
f0e59194-5e88-47fe-9959-9c6face75030,Xavier,Rego,Xavier Rego,xavier.rego945@gmail.com.,(83) 9575-4351,Masculino,Criciúma,Santa Catarina,Brasil,Web,2023-09-08,62,10,10242.73,1024.273,33,2023-01-20,2025-10-24,202.0,0,0,1,0,0,0,,,,6,3.1666666666666665,5.833333333333333,0.66667,2025-05-30,3,3,465.0,2025-09-18 04:26:23,0,0,1,Alto Valor,False
c14358b4-06ec-4d43-8cfb-7ec21e4a7710,Guilherme,Jesus,Guilherme Jesus,guilherme631@gmail.com,(12) 4808-7955,Masculino,Navegantes,Santa Catarina,Brasil,Web,2024-02-02,76,6,9244.259999999998,1540.7099999999998,17,2023-06-17,2025-07-12,306.0,0,0,1,0,0,0,,,,1,5.0,8.0,1.00000,2023-08-01,9,9,268.22222222222223,2026-02-19 20:59:01,0,0,4,Alto Valor,False
4bf5870b-095f-4c47-a779-0e050fd0b3dd,Quesley,Luz,Quesley Luz,quesley481@hotmail.com,(67) 4070-5303,Masculino,Diadema,São Paulo,Brasil,Indicação,2022-11-09,35,4,3267.41,816.8525,15,2024-02-07,2025-06-04,344.0,0,0,1,0,0,0,,,,3,4.333333333333333,8.666666666666666,1.00000,2025-06-04,3,3,121.33333333333333,2025-05-19 02:09:47,0,0,2,Alto Valor,False
c6c81ade-d46e-4a6b-a84d-e3f745e105bb,Paula,Quintanilha,Paula Quintanilha,paula.quintanilha@gmail.com,(91) 8343-7971,Feminino,Vitória De Santo Antão,Pernambuco,Brasil,App,2018-08-03,21,3,3795.91,1897.955,11,2024-04-20,2024-12-19,511.0,0,0,0,1,0,0,45.0,4.0,2024-12-02 07:09:00,3,4.0,9.0,1.00000,2025-01-06,3,3,214.0,2025-05-10 17:56:50,0,0,2,Alto Valor,False
bb22c791-4170-419f-a78e-1990010ce41a,Quezia,Cunha,Quezia Cunha,quezia.cunha220@hotmail.com,(92) 8306-9543,Feminino,Mogi Das Cruzes,São Paulo,Brasil,Web,2023-07-05,20,4,1984.37,496.0925,10,2023-11-13,2025-01-19,480.0,0,0,0,0,0,0,,,,1,5.0,8.0,1.00000,2025-03-04,3,3,375.6666666666667,2025-10-08 04:51:51,0,0,2,Medio Valor,False
92b6ef77-3806-4578-af57-afe161af46a6,Fabiana,Tobias,Fabiana Tobias,ftobias143@yahoo.com,(77) 0074-2554,Feminino,Brazópolis,Minas Gerais,Brasil,Indicação,2021-10-07,24,10,26609.539999999997,2956.615555555555,29,2023-03-02,2025-11-25,170.0,0,0,0,0,0,0,,,,4,3.75,7.0,0.75000,2025-10-18,13,13,164.36363636363637,2026-03-20 17:09:16,0,0,10,Alto Valor,False
02a413da-85dc-428a-8a92-af2bff8ddf9f,Viviane,Duarte,Viviane Duarte,viviane_duarte@yahoo.com,(86) 3645-7842,Feminino,Aquidauana,Mato Grosso Do Sul,Brasil,Web,2018-04-26,41,5,3619.4500000000003,723.8900000000001,16,2024-10-09,2026-05-11,3.0,0,0,2,1,0,0,198.0,4.0,2025-08-19 10:56:00,0,,,,,7,7,472.7142857142857,2025-10-24 21:54:59,0,1,5,Alto Valor,True
7aa98166-4b99-4b92-b3b5-408171b0a026,Veronica,Pacheco,Veronica Pacheco,vpacheco153@gmail.com,(14) 4077-6199,Feminino,Brasília,Distrito Federal,Brasil,Web,2020-03-04,35,2,1401.84,700.92,4,2025-06-10,2025-09-11,245.0,0,0,0,0,0,0,,,,1,4.0,9.0,1.00000,2025-06-27,8,8,296.375,2026-03-24 09:58:06,0,3,3,Medio Valor,False
e16a4ddf-3d64-4388-bf36-71fb83c8c988,Cintia,Borges,Cintia Borges,cborges178@hotmail.com,(11) 6967-7154,Feminino,Abaré,Bahia,Brasil,Web,2024-01-23,44,10,9557.12,1061.9022222222222,20,2023-06-16,2025-06-24,324.0,0,0,0,0,0,0,,,,5,3.4,5.4,0.60000,2025-07-25,9,9,248.0,2026-03-06 07:50:11,0,0,6,Alto Valor,False
ce440e96-0e2f-4a2b-b9ae-04ccc331c0cd,Cecilia,Ribeiro,Cecilia Ribeiro,cecilia.ribeiro@hotmail.com,(97) 9709-0766,Feminino,Brasília,Distrito Federal,Brasil,Web,2019-01-24,45,6,1740.92,348.184,23,2023-04-04,2025-12-18,147.0,0,0,0,2,0,0,185.5,5.0,2025-12-01 04:31:00,3,4.333333333333333,8.0,1.00000,2026-02-13,11,11,226.54545454545453,2026-01-22 09:48:18,0,1,4,Medio Valor,False
