id_cliente,nome_cliente,sobrenome_cliente,email_cliente,telefone_cliente,ramal_cliente,genero_cliente,data_nascimento_cliente,data_cadastro_cliente,endereco_cliente,cidade_cliente,estado_cliente,pais_cliente,origem_cliente
31bb2637-54d9-4d35-bde1-9b0d23ac02fb,Luana,Pires,luana196@yahoo.com,(79) 3576-1016,873,Feminino,2006-10-14,2018-03-14,09305 Mary Corner,Boa Esperança Do Sul,São Paulo,Brasil,Web
0e22e4e0-1e0d-49d3-a21e-22a744e0607a,Cleiton,Pereira,cleiton.pereira810@yahoo.com,(93) 1172-9757,null,Masculino,1984-04-20,2019-02-24,61430 Ralph Junction Suite 704,Buriti Dos Montes,Piauí,Brasil,App
1b4a86f4-309f-4fcb-bd7f-934f00de3aaa,Daniela,Batista,daniela.batista@hotmail.com,(65) 0901-2161,null,Feminino,1951-01-07,2024-07-27,319 Curtis Port,Belo Horizonte,Minas Gerais,Brasil,Web
b8ca9575-8482-46db-8577-bc533fd449f6,Alessandra,Godoy,agodoy608@yahoo.com,(12) 5653-7707,null,Feminino,1980-03-20,2020-12-14,8073 Michelle Lock,Rondonópolis,Mato Grosso,Brasil,Web
f9ba8396-9dc0-49d8-930e-ededba21598d,Mateus,Esteves,mateus971@gmail.com,(51) 2031-1605,3044,Masculino,1974-12-03,2019-10-30,4184 Roberts Lights Apt. 670,São Vicente,São Paulo,Brasil,Web
cea9855e-3b25-4f95-8b8f-138935d94eea,Rodrigo,Castro,rodrigo836@gmail.com,(15) 6485-6069,null,Masculino,1996-01-13,2021-03-16,0675 Rhonda Freeway Suite 368,Bragança,Pará,Brasil,Web
2845d94c-5c12-4d65-a52c-625c1d33103f,Fabio,Yunes,fyunes268@yahoo.com,(15) 8459-2869,null,Masculino,1993-05-12,2021-08-08,9070 Lee Oval Apt. 886,Campo Grande,Mato Grosso Do Sul,Brasil,Web
16f5607d-0856-4339-9274-6947721d1c44,Berenice,Castro,berenice_castro@gmail.com,(67) 0135-3067,null,Feminino,1995-04-25,2021-04-13,42543 Patterson Camp,São Luís,Maranhão,Brasil,Web
eb1b1a06-f6d4-472f-a4c9-08f5e6d14753,Isabela,Tavares,isabela.tavares500@hotmail.com,(77) 3216-5907,22171,Feminino,1995-10-10,2021-08-11,787 Cobb Forks,Schroeder,Santa Catarina,Brasil,Web
1f6222d2-dedb-440f-923b-cb01942004cc,Diego,Horta,diego.horta@yahoo.com,(93) 8271-9483,null,Masculino,1998-01-04,2020-02-20,79062 Jones Harbor,Tejuçuoca,Ceará,Brasil,Web
ab4525e1-8b15-4cf3-9fc9-05a79547478c,Emanuel,Kuhn,ekuhn948@hotmail.com,(67) 3141-8170,3913,Masculino,1990-08-08,2018-05-17,36842 Martinez Lodge,Limeira,São Paulo,Brasil,Web
790df16a-f842-4ac8-bef0-8e9a8c08cb8f,Barbara,Fernandes,barbara_fernandes@hotmail.com,(82) 6554-1560,143,Feminino,1998-01-18,2021-09-16,48127 Jasmine Stravenue,Cambuí,Minas Gerais,Brasil,Web
69e72c71-21f1-4798-b4e4-e8e78aad45ea,Amelia,Coutinho,amelia.coutinho@yahoo.com,(96) 2977-7027,84353,Feminino,1997-05-30,2019-05-04,1171 Dean Run,Brasília,Distrito Federal,Brasil,App
a9d29ef6-4856-4352-aa43-2187fbf7c887,Wendell,Dias,wendell_dias@gmail.com,(85) 8371-7370,006,Masculino,2000-01-09,2024-07-10,53518 Jackson Estates Suite 931,Teresópolis,Rio De Janeiro,Brasil,Web
9e985ea4-3437-49ac-b0e4-8a7ef319741d,Nathalia,Moreira,nmoreira428@hotmail.com,(73) 1050-2039,32021,Feminino,1979-11-13,2019-09-03,563 Benjamin Field,Igarapé,Minas Gerais,Brasil,Web
bf14f8c5-8af6-4b6b-be3e-831cca56d802,Diana,Pires,diana.pires@gmail.com,(86) 7540-6720,null,Feminino,1960-08-07,2020-06-26,5530 Blake Isle Apt. 867,Senhor Do Bonfim,Bahia,Brasil,App
beab58ff-11aa-4d17-95b4-b2ca0a4edd94,Isabela,Cunha,isabela161@gmail.com,(89) 2842-8139,null,Feminino,2018-02-26,2019-06-09,6601 Brown Plaza Apt. 032,Canindé,Ceará,Brasil,Web
54e6bfae-f341-4a1c-aba3-a0e24f9ba81c,Francielly,Xavier,francielly.xavier350@yahoo.com,(96) 5168-8983,null,Feminino,1975-03-08,2021-06-02,5419 Monica Road Suite 091,Barroquinha,Ceará,Brasil,Web
c5f1c1de-82a6-408d-8adf-814ca7263946,Leandro,Junqueira,leandro_junqueira@hotmail.com,(12) 6896-7186,null,Masculino,1987-01-02,2020-01-05,31604 Harper Ville Suite 827,Céu Azul,Paraná,Brasil,Web
93d9b1d6-b362-4eaa-8981-866cc301d220,Luis,Neto,luis.neto@yahoo.com,(71) 0589-1203,null,Masculino,1991-03-29,2019-09-12,127 Natalie Knolls Apt. 614,Barra Do Piraí,Rio De Janeiro,Brasil,Indicação
a334a57b-301c-40e8-9a60-06dadafa4d74,Alexandre,Teixeira,alexandre.teixeira620@gmail.com,(75) 0624-4753,null,Masculino,1975-04-04,2021-09-23,650 Adam Drive Apt. 202,Andradina,São Paulo,Brasil,Web
7595f572-7090-4259-80a9-3817f6405e39,Darlan,Carvalho,dcarvalho983@gmail.com,(94) 6263-8262,1653,Masculino,1982-07-04,2023-11-17,2151 Shawn Crossing Apt. 557,Indaiatuba,São Paulo,Brasil,Web
c5a265f0-79e0-4c86-90cd-fa0d90603f99,Bianca,Estrada,bianca596@1.com,(85) 2182-7553,null,Feminino,1969-03-27,2019-11-09,3354 Shelby Coves Suite 317,Santa Luzia,Minas Gerais,Brasil,App
88bd11c9-c96c-4d6d-b930-14583ea8aa15,Gisele,Viana,gisele111@hotmail.com,(91) 0967-2417,229,Feminino,1993-02-14,2022-12-11,16724 Diaz Field Suite 593,Santa Terezinha De Itaipu,Paraná,Brasil,Indicação
538f9583-8b41-4c5d-9753-88b70bda201a,Yasmin,Henriques,yasmin_henriques@gmail.com,(93) 9307-1936,null,Feminino,1981-05-05,2023-07-23,3235 Vargas Locks Apt. 805,Timóteo,Minas Gerais,Brasil,App
536162cb-fca1-4aff-9e13-a91296049309,Gloria,Junqueira,gloria256@gmail.com,(93) 4947-0710,922,Feminino,2004-10-12,2021-11-13,3617 Hodge Fort,Princesa Isabel,Paraíba,Brasil,App
83ecf4d5-3192-4926-9efb-ecef54e0c59e,Otavia,Ulhoa,otavia_ulhoa@hotmail.com,(17) 0568-8975,null,Feminino,1993-07-21,2020-06-04,182 Jessica Vista,Luziânia,Goiás,Brasil,Indicação
b7593f0d-96dc-41a2-a6dd-4533c8a3c876,Tania,Neves,tania.neves@yahoo.com,(93) 8492-5928,2674,Feminino,1999-05-01,2021-06-12,4158 Ritter Mountains Apt. 359,Curitibanos,Santa Catarina,Brasil,Web
b29b1a6a-4592-4850-8a81-3c6f5bc9e303,Roberta,Rego,roberta.rego950@hotmail.com,(87) 0057-5792,03144,Feminino,1996-01-15,2022-06-06,24253 Steele Streets,Breu Branco,Pará,Brasil,Web
e9d7834e-b725-4f66-978b-bd0178034fe8,Renan,Bessa,rbessa903@hotmail.com,(16) 7942-7987,62397,Masculino,1980-02-24,2022-06-14,2534 Megan Ridges,Anadia,Alagoas,Brasil,App
4e009fd0-a646-4d25-a231-d4d6ff45cd5f,Thaisa,Gomes,thaisa_gomes@yahoo.com,(68) 0133-3983,null,Feminino,1979-07-14,2022-03-31,315 Brown Pass Apt. 384,Japurá,Paraná,Brasil,Web
ed1a6368-e63c-4a52-be62-abb94a4c22b9,Joana,Queiroz,joana.queiroz730@yahoo.com,(17) 9193-8666,null,Feminino,1989-10-07,2021-04-19,593 Anderson Gardens Apt. 977,Embu Das Artes,São Paulo,Brasil,Web
a17bc4fb-4e3f-4b95-a762-a8208ce0d020,Isaias,Coutinho,isaias_coutinho@yahoo.com,(73) 8242-2520,845,Masculino,1999-06-14,2018-03-01,5088 Patrick Via,Salvador,Bahia,Brasil,Web
1393b717-2024-4acc-b76f-ede776295561,Plinio,Evangelista,plinio226@hotmail.com,(13) 7778-3077,null,Masculino,1991-06-13,2018-02-28,803 Stafford Manors,Recife,Pernambuco,Brasil,App
422eef33-727e-40a3-a57e-529e6ca4b76b,Nicolas,Guimarães,nicolas_guimaraes@hotmail.com,(94) 7381-7394,2064,Masculino,1980-03-20,2022-04-26,0752 Barnett Shoals Suite 891,Pederneiras,São Paulo,Brasil,Web
f763a5e6-26be-4cad-afcd-f9ee82439e18,André,Gomes,andre.gomes595@yahoo.com,(11) 4935-3954,null,Masculino,2004-07-26,2019-08-20,9393 Leblanc Points Apt. 900,Jundiaí,São Paulo,Brasil,Web
9c7fb1e1-7dff-4e21-b9c9-e92e7fc87d6a,Claudia,Fonseca,claudia456@hotmail.com,(97) 2860-9851,22372,Feminino,1979-01-08,2021-01-19,30607 Tapia Grove,Itapissuma,Pernambuco,Brasil,Web
325cf6c4-7eba-4489-9d97-43ffb842c744,Xavier,Castro,xavier201@hotmail.com,(87) 3151-5783,42463,Masculino,2002-05-04,2021-09-22,6085 Regina Plain Suite 658,Juína,Mato Grosso,Brasil,App
f93d9b50-59ce-4411-995a-c97c27484f31,Viviane,Barbosa,viviane.barbosa@gmail.com,(66) 8164-0134,9058,Feminino,1992-06-01,2023-09-05,5597 Emily Shoals,Itapagipe,Minas Gerais,Brasil,Web
9b470189-27d9-47ae-8045-894711619475,Luis,Rezende,luis356@gmail.com,(86) 5512-3942,null,Masculino,1993-01-22,2022-04-17,372 Walsh Spring,Maracanaú,Ceará,Brasil,Web
212a7962-880a-40af-a1cd-1cb74162a941,Elias,Pinto,elias_pinto@gmail.com,(95) 1665-7091,1903,Masculino,1970-02-04,2022-09-21,5523 Olson Road Suite 759,Conceição Do Mato Dentro,Minas Gerais,Brasil,Web
e5bce0eb-a801-4848-8988-b7fc16028649,Felipe,Maciel,felipe.maciel145@hotmail.com,(92) 5633-8474,null,Não Informado,1972-09-21,2022-07-02,324 Tracy Lake Suite 484,Ulianópolis,Pará,Brasil,Web
497102d2-c12a-40ef-b138-a768606898e5,Yolanda,Yamamoto,yyamamoto813@yahoo.com,(96) 3092-9985,null,Feminino,1993-04-05,2018-10-02,865 Joshua Extension,Guarulhos,São Paulo,Brasil,Web
668abb30-72b0-4b5d-8a4f-d17f1141d389,Carlos,Prado,carlos.prado415@hotmail.com,(27) 4794-8789,50282,Masculino,1984-06-26,2021-09-03,79146 Chad Port Apt. 612,Porto Velho,Rondônia,Brasil,Web
acb4b25d-14c8-491a-8327-da62b679e84b,Diana,Moreira,dmoreira288@hotmail.com,(79) 2502-3775,6527,Feminino,1965-05-11,2020-09-14,2366 Stacey Flats,Recife,Pernambuco,Brasil,Web
b92288c6-22e4-4b5b-90c9-57bd8370c215,Bianca,Fernandes,bianca.fernandes975@gmail.com,(84) 9208-2610,33250,Feminino,1977-12-08,2018-04-23,74260 Tina Throughway,Bauru,São Paulo,Brasil,Web
3a770043-fd03-4442-8416-d36d7dadf672,Leonora,Figueiredo,leonora.figueiredo580@yahoo.com,(97) 5663-0899,7471,Feminino,1980-03-12,2022-06-15,9078 Samuel Corners Apt. 057,Macapá,Amapá,Brasil,Web
b45a47fd-139f-4b59-8ba9-9e4760fd59fc,Carlos,Zimmermann,carlos.zimmermann525@gmail.com,(79) 1904-7053,null,Masculino,2003-09-10,2020-03-11,6293 Williams Ports,Guapimirim,Rio De Janeiro,Brasil,Indicação
eedf3c2a-9e59-48a1-9520-5e2648e15d9f,Alan,Pereira,alan.pereira240@yahoo.com,(96) 5088-6156,66179,Masculino,1963-12-16,2018-08-06,14079 Tyrone Station Apt. 847,Chapecó,Santa Catarina,Brasil,App
4b49c54e-2428-4f14-b051-a8329175f2c0,Ariane,Zampieri,ariane.zampieri970@gmail.com,(92) 5790-2362,null,Feminino,1994-03-07,2022-12-28,5755 Thompson Center,Montes Claros,Minas Gerais,Brasil,Web
01890920-ea53-4ff9-8faa-a1e096fad657,Fabio,Wanderley,fabio.wanderley440@hotmail.com,(94) 4563-3087,46203,Masculino,1967-09-30,2022-03-21,8669 Poole Groves Apt. 443,Apuiarés,Ceará,Brasil,App
85f54d16-1652-4f7c-9552-43e599d86710,Wesley,Sampaio,wesley_sampaio@yahoo.com,(96) 8567-0793,12744,Masculino,1981-02-04,2019-03-21,7803 Gentry Ports,Rio De Janeiro,Rio De Janeiro,Brasil,Web
2c8b8fcd-23b4-40ec-b09a-3d37132c3381,Marcelo,Rego,marcelo.rego105@gmail.com,(73) 0228-0446,null,Masculino,1985-01-23,2018-02-04,0261 Michele Groves Suite 711,Rio Negro,Paraná,Brasil,Web
354fad79-4296-4d5b-886a-bfb05d65f9b5,Guilherme,Araújo,guilherme.araujo@hotmail.com,(89) 2067-3816,18991,Masculino,1975-10-04,2019-12-27,476 Williams Freeway Suite 653,Mogi Guaçu,São Paulo,Brasil,Web
f5942f8b-f287-487c-864d-b5bfb8f2ce09,Valdo,Ortiz,valdo706@yahoo.com,(74) 9375-0431,8770,Masculino,2000-11-18,2021-12-24,5063 Tina Junction Suite 026,Franca,São Paulo,Brasil,Web
a2d1b644-fa7a-4de8-b0d4-efd188ce833a,Eduardo,Prado,eprado343@gmail.com,(77) 4353-0384,997,Masculino,1999-10-06,2021-09-07,06098 Mason Way Suite 627,Rio De Janeiro,Rio De Janeiro,Brasil,Indicação
26d1bce0-40aa-4211-97e7-fd7671cb3cd9,Samuel,Vargas,svargas983@yahoo.com,(74) 6421-4430,null,Masculino,1983-01-25,2024-07-17,05038 JEFFREY VALLEY,Guarulhos,São Paulo,Brasil,App
4d0c81e6-18f8-465c-9b67-7ae9f2f73a70,Paloma,Ribeiro,paloma651@gmail.com.,(81) 0147-4462,49768,Feminino,1970-02-18,2021-03-20,05932 Bonnie Crest,Ananindeua,Pará,Brasil,App
9d2a69f8-9d5a-40d6-96e2-45e349f042a7,João,Rezende,joao.rezende220@yahoo.com,(65) 3840-8012,9118,Masculino,1982-08-02,2019-02-14,9858 Cameron Lodge,Batalha,Alagoas,Brasil,App
b11b2759-ca91-45d0-8cb6-e8f67433a9fc,Artur,Lopes,alopes248@hotmail.com,(96) 1324-9457,null,Masculino,1992-05-29,2020-04-27,06539 Serrano Heights Apt. 287,São Raimundo Nonato,Piauí,Brasil,Web
8be902a1-7231-47d4-b4af-d949686dc691,Patricia,Ferreira,patricia891@yahoo.com,(82) 5360-0096,null,Feminino,1947-01-24,2018-08-18,76515 Daniel Rapid Apt. 917,Uruará,Pará,Brasil,Web
2924a441-00bf-45d6-9308-9641dd8bbcca,Gabriel,Fernandes,gabriel.fernandes660@hotmail.com,(66) 0224-1037,null,Masculino,1974-03-22,2024-07-02,8733 Steve Flats Apt. 601,Nerópolis,Goiás,Brasil,Web
8be9bfbb-9e04-4575-81cb-2d3648cb7235,Viviane,Rocha,viviane386@gmail.com,(74) 3061-7485,9822,Feminino,1960-02-03,2021-08-06,0473 Anthony Trace Suite 434,Brasília,Distrito Federal,Brasil,Web
91781682-da92-40c8-9660-af6d7ae0bb4e,Elisa,Siqueira,elisa_siqueira@yahoo.com,(95) 4536-6649,null,Feminino,1981-01-29,2022-04-07,9302 John Road,Paranaíta,Mato Grosso,Brasil,Web
37c9af7c-4f1e-44d8-8af3-54bba2ae2ccd,Juliana,Costa,juliana_costa@yahoo.com,(98) 9945-6263,null,Feminino,1986-03-04,2020-08-23,47681 William Track,Belo Horizonte,Minas Gerais,Brasil,Web
c996864f-75ea-4bf1-9ce5-e29c43cd1b37,Monica,Macedo,monica.macedo@yahoo.com,(83) 0141-3479,56510,Feminino,1999-03-28,2018-11-10,94808 CARR RUN,Contagem,Minas Gerais,Brasil,Web
feb038d2-3247-4763-bfbb-bf02d91d315b,Renata,Viana,renata.viana890@yahoo.com,(84) 4103-9836,98102,Feminino,1992-01-04,2020-05-27,884 Emily Plains,Ribeirão Preto,São Paulo,Brasil,Web
f984ef42-6077-4dc6-8fa3-9a32906c3e86,Hector,Cavalcanti,hector.cavalcanti@yahoo.com,(82) 8846-5114,521,Masculino,1975-02-13,2023-08-04,0187 Collins Green Suite 990,Guarulhos,São Paulo,Brasil,Web
35595cf3-8b03-49ca-a435-a2fd61c77779,Isaias,Yokoyama,isaias_yokoyama@gmail.com,(71) 9303-2042,86042,Masculino,1969-06-07,2022-06-07,29163 David Port Suite 016,Paracuru,Ceará,Brasil,Web
06562035-1515-4ea4-af37-5bfe3617e4e3,Fabio,Silva,fabio.silva230@gmail.com,(73) 5700-5652,6628,Masculino,2006-10-16,2023-05-01,2208 Bryan Spring Apt. 327,Marília,São Paulo,Brasil,Web
cdd15fda-86fe-4d8b-ac31-fef670437148,Ulisses,Krause,ulisses831@yahoo.com,(91) 0841-9549,458,Masculino,1956-10-22,2019-08-09,7691 Katherine Parkway Apt. 591,Jutaí,Amazonas,Brasil,Web
ae6df177-b8d7-4615-b2ed-d0f1d436edb5,Cristiano,Viana,cristiano336@yahoo.com,(15) 9838-9824,038,Masculino,1971-10-19,2019-01-17,085 Johnson Hollow Apt. 606,Teresina,Piauí,Brasil,App
8768911c-59db-440a-8f36-600e68bb2eda,Prisco,Orozco,prisco.orozco@gmail.com,(88) 5292-2771,8209,Masculino,1983-09-14,2020-09-11,195 Donna Road,Amargosa,Bahia,Brasil,App
b9d2f9f2-37a8-4a2c-9be2-9d6b0dd5f38c,Patrick,Nunes,patrick.nunes@gmail.com,(92) 8827-3390,7749,Masculino,1991-12-29,2019-10-03,718 Manuel Circles Apt. 387,Rio De Janeiro,Rio De Janeiro,Brasil,Web
62e523d1-ee65-45e9-9856-bd1babc776cb,Larissa,Iglesias,liglesias138@hotmail.com,(13) 9829-7281,7945,Feminino,1988-08-21,2020-05-21,94293 Smith Mission,Concórdia Do Pará,Pará,Brasil,Web
a1bcca34-aac2-4b7d-9f19-5df2a5b51b1a,Darlan,Maciel,darlan981@gmail.com,(86) 1928-4210,6227,Masculino,1992-06-22,2024-11-06,439 Tyler Motorway Apt. 648,Icó,Ceará,Brasil,Web
cb59a206-7aa4-4a40-a47a-b04942bf8d98,Denise,Estrada,destrada883@yahoo.com,(68) 9140-4130,4594,Feminino,1990-12-25,2023-11-08,87737 Bobby Prairie,São Paulo,São Paulo,Brasil,Web
1a2c75bf-7276-4803-8eba-5c37efa06cff,Simone,Ferreira,simone971@1.com,(75) 1721-8222,3935,Feminino,1981-11-11,2021-08-17,779 Christopher Extensions Suite 377,Conselheiro Lafaiete,Minas Gerais,Brasil,App
0328ac72-0aba-494b-ba4b-dfc9de658f85,Alexandre,Orozco,alexandre_orozco@gmail.com,(69) 3322-0982,null,Masculino,2006-06-24,2018-12-06,6645 Michelle Loop,Passo Fundo,Rio Grande Do Sul,Brasil,App
e983287f-1884-4f52-81a5-fd1772d60b84,Elisa,Miranda,elisa_miranda@hotmail.com,(67) 0121-1833,98109,Feminino,1957-09-19,2023-06-05,998 Amy Common,Miranorte,Tocantins,Brasil,Web
495114f8-af8e-4b74-b418-17a611845448,Jefferson,Monteiro,jefferson_monteiro@yahoo.com,(11) 9764-6188,889,Masculino,1976-09-16,2021-03-04,5466 Anderson Shoal,Maracanaú,Ceará,Brasil,Web
0fb2c5bb-df46-4bbd-8ec3-a45a96e8f90f,Fabio,Drummond,fabio_drummond@gmail.com,(11) 5698-4482,null,Masculino,2000-12-21,2019-05-06,91532 Michael Cove Suite 252,Rio De Janeiro,Rio De Janeiro,Brasil,Web
73eb771d-a868-4473-b78d-c63c12cb8b74,Gerson,Araújo,gerson_araujo@yahoo.com,(74) 1614-6805,053,Masculino,1979-02-06,2020-04-03,081 Darrell Mews,São Luís,Maranhão,Brasil,Indicação
c99cd1b2-9bcc-4f6f-8207-2281aa5de3cf,Leandro,Barbosa,leandro_barbosa@gmail.com,(71) 9622-2021,6256,Masculino,1995-06-04,2020-04-19,0453 Amanda Circles Apt. 048,Itu,São Paulo,Brasil,Web
4c3fd2bf-e00d-4573-8fd1-4fe7b3def5a0,Ester,Drummond,ester_drummond@hotmail.com,(85) 4532-5805,1790,Feminino,1993-03-11,2021-01-11,88762 Kevin Ford Suite 577,Sacramento,Minas Gerais,Brasil,Indicação
2119381b-eba0-45fb-8870-bf0544452856,Hector,Kuhn,hector.kuhn980@hotmail.com,(84) 8402-3617,1345,Masculino,1978-02-27,2021-06-01,2010 Mason Landing,São Paulo,São Paulo,Brasil,Indicação
cf58693d-6f92-4237-9663-dd6ddc163ceb,Elisa,Leite,elisa.leite910@hotmail.com,(67) 0622-2311,21847,Feminino,1973-09-07,2020-07-30,462 Samantha Trace Apt. 650,Londrina,Paraná,Brasil,Web
51116184-8841-4ad7-a5da-685771204fdb,Quirina,Fonseca,quirina_fonseca@gmail.com,(81) 2187-1041,79682,Feminino,1998-02-20,2020-11-01,9929 John Forge Suite 094,Hortolândia,São Paulo,Brasil,Web
d3280895-da8b-491c-b592-eaf3f5090fd7,Julia,Teixeira,julia291@yahoo.com,(84) 1913-6495,null,Feminino,1993-05-07,2018-11-17,20346 Lindsey Unions,Indaiatuba,São Paulo,Brasil,Web
fdce2148-a1cd-453f-b5f7-10afe16eb169,Benedito,Valente,benedito.valente840@yahoo.com,(85) 2481-6383,1552,Masculino,1997-11-06,2019-11-19,3513 Sean Glen Apt. 239,Coité Do Nóia,Alagoas,Brasil,App
6e3bf607-4e4b-46a3-a552-3dac4a11ea4c,Wendeline,Borges,wborges483@gmail.com,(83) 7305-3730,492,Feminino,1987-04-02,2023-08-19,8830 Martinez Square,Presidente Bernardes,São Paulo,Brasil,Indicação
45918410-a675-48d0-921d-c4e26b5f954c,Kaique,Castro,kaique261@yahoo.com,(99) 5932-6885,null,Masculino,1983-07-22,2019-10-31,60398 Richards Harbors Suite 439,São Paulo Do Potengi,Rio Grande Do Norte,Brasil,App
58a3ce43-9cda-4afc-a1ab-21a2790fdcb7,Tania,Zampieri,tania681@gmail.com,(83) 1353-2607,440,Feminino,1976-01-26,2020-04-07,18223 Dawn Club Apt. 312,Rio De Janeiro,Rio De Janeiro,Brasil,Web
bd8185a1-279f-44f8-aa12-b32806a87dfc,Maria,Andrade,mandrade393@gmail.com,(93) 9218-3484,null,Feminino,1993-11-15,2020-05-04,960 Alejandro Mission Suite 125,São Gabriel,Rio Grande Do Sul,Brasil,App
320273db-756b-4f46-86b7-a4e744ff4abf,Prisco,Zampieri,prisco901@gmail.com,(84) 6265-1891,null,Masculino,1987-05-26,2022-11-09,441 James Field,Antônio Carlos,Minas Gerais,Brasil,App
b16fdfd1-950e-46c9-a72d-ff3c50da6ee8,Wanessa,Brito,wanessa.brito@yahoo.com,(99) 7729-9982,7975,Feminino,1998-12-17,2018-06-05,135 Miller Village,São Paulo,São Paulo,Brasil,Web
6ebd269c-5ee4-46c5-86f3-8c4a1e63eedc,Everton,Franco,everton_franco@yahoo.com,(99) 6459-5435,993,Masculino,1990-09-29,2021-07-17,39173 Graham Drive Apt. 976,Lages,Santa Catarina,Brasil,App
30840203-bda8-4817-8c3e-19fdf79ab8ca,Alice,Cunha,alice.cunha980@gmail.com,(96) 5695-2991,null,Feminino,1969-04-06,2018-12-24,9473 Paul Via,Bauru,São Paulo,Brasil,Web
25a7ba62-6873-41df-b3f3-83c81773de51,Edson,Yamamoto,edson_yamamoto@hotmail.com,(93) 1768-5053,null,Masculino,1997-06-09,2022-08-09,534 Wendy Pine Apt. 416,Nossa Senhora Do Socorro,Sergipe,Brasil,App
455f9990-baad-4f08-9f7e-3b2755f711ad,Diego,Zanetti,diego_zanetti@hotmail.com,(13) 2436-6794,786,Masculino,1999-12-28,2018-08-26,9584 Buck Prairie,Guarulhos,São Paulo,Brasil,Web
22f664bb-8ad4-45e9-afc3-764e6d367f9e,Viviane,Neves,viviane.neves@gmail.com,(94) 8843-7508,252,Feminino,1988-03-02,2018-01-30,76993 Gabriel Mountains,Brazabrantes,Goiás,Brasil,Web
d2054fd5-1869-480c-af90-a4b8db2e441d,Yonatan,Domingues,yonatan.domingues375@yahoo.com,(96) 1937-7935,884,Masculino,1999-05-17,2020-08-24,9705 Ochoa Stream,Volta Redonda,Rio De Janeiro,Brasil,Web
bd6eba8c-9b58-4123-983d-94b1674b6337,Ruan,Fernandes,ruan691@gmail.com,(17) 7862-5586,81186,Masculino,1989-12-22,2020-09-05,8028 Clark Fall Suite 790,Cariacica,Espírito Santo,Brasil,App
d460f6f9-d3cd-47c5-8c6a-690036745730,Jonatan,Jardim,jonatan846@yahoo.com,(89) 2527-1728,919,Masculino,2001-06-14,2018-07-07,204 Erickson Spur Apt. 546,Campinas,São Paulo,Brasil,Web
f971ee3c-1349-4a85-8ab3-82377e367d3d,Alessandra,Kuhn,alessandra.kuhn@hotmail.com,(71) 2641-8100,64247,Feminino,1985-11-20,2020-06-07,2852 Karen Knolls,Bandeira,Minas Gerais,Brasil,Web
accdd8ae-2068-46ac-b381-92993e40f0f0,Benedito,Evangelista,benedito146@gmail.com,(88) 0185-7557,51572,Masculino,1971-11-05,2019-05-15,30609 Christine Ramp,Ourolândia,Bahia,Brasil,App
280724db-ca67-4fda-9f74-f90cb7205e33,Ursula,Campos,ursula.campos125@hotmail.com,(96) 8435-4953,310,Feminino,1985-07-08,2020-10-08,5626 Bell Manors Apt. 140,Guararapes,São Paulo,Brasil,App
414d3dc4-1668-4ac7-b685-b63944355afc,Sandra,Godoy,sandra.godoy@hotmail.com,(65) 3410-1142,63853,Feminino,2017-08-28,2019-11-08,3656 Brown Cliffs Suite 376,Santa Cruz Do Sul,Rio Grande Do Sul,Brasil,App
511541ed-9bb2-4a62-9b53-67628c303bed,Hannah,Amorim,hannah.amorim575@hotmail.com,(95) 6428-5929,83810,Feminino,1981-08-01,2022-07-28,64931 Aguirre River,Jaguarão,Rio Grande Do Sul,Brasil,Indicação
1cb16b53-5c88-44f9-be0b-f91c4bb3e909,Benedito,Nogueira,benedito.nogueira370@hotmail.com,(92) 5032-2992,null,Masculino,1998-05-24,2024-11-28,36755 Jessica Camp,Alcântaras,Ceará,Brasil,Web
b9191575-d83a-4b5d-a154-3f5c8b0d1801,Valdo,Quintanilha,valdo.quintanilha@yahoo.com,(83) 3591-6203,423,Masculino,1991-06-04,2023-04-22,4007 Sara Stream Suite 295,Curitiba,Paraná,Brasil,Web
ee2f0d1e-e38e-4388-b92c-7c51ddd8a13a,Marcelo,Yunes,marcelo476@yahoo.com,(88) 4369-3813,4653,Masculino,1983-03-19,2021-04-25,44613 Castillo Mountain Apt. 238,Juiz De Fora,Minas Gerais,Brasil,Web
ae3b7456-57e5-4d16-b4fb-57059d6c5cb2,Urania,Lacerda,urania.lacerda@yahoo.com,(87) 0165-6541,null,Feminino,1968-07-09,2021-02-12,5386 Lozano Station,Recife,Pernambuco,Brasil,Web
e42138f8-723f-4b71-8ae2-47ad0eb01385,Alexandre,Ulhoa,aulhoa963@gmail.com,(89) 7875-1472,5946,Masculino,1992-12-18,2022-12-17,807 Vanessa Streets Apt. 365,Domingos Martins,Espírito Santo,Brasil,Web
a34c86ba-8394-44dd-b222-50b39a006dde,Duda,Xavier,duda161@gmail.com,(86) 3186-7539,null,Feminino,1976-12-10,2018-07-04,20802 Jeremy Valley,Itapecuru Mirim,Maranhão,Brasil,Indicação
9a6bc0d1-d19a-4e6e-8b52-e7cb382a4c47,Breno,Iglesias,biglesias848@hotmail.com,(17) 7887-5407,9472,Masculino,1996-02-23,2023-05-09,340 Charles Park Suite 414,Limoeiro,Pernambuco,Brasil,Indicação
d04baf79-d774-48bb-8685-0001239a572a,Kaique,Ulhoa,kaique.ulhoa220@gmail.com,(87) 1126-9927,null,Masculino,1995-06-11,2023-10-11,011 Daniel Spur Apt. 441,Guarulhos,São Paulo,Brasil,Indicação
